,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200,1220,1240,1260,1280,1300,1320,1340,1360,1380,1400,1420,1440,1460,1480,1500,1520,1540,1560,1580,1600,1620,1640,1660,1680,1700,1720,1740,1760,1780,1800,1820,1840,1860,1880,1900,1920,1940,1960,1980,2000,2020,2040,2060,2080,2100,2120,2140,2160,2180,2200,2220,2240,2260,2280,2300,2320,2340,2360,2380,2400,2420,2440,2460,2480,2500,2520,2540,2560,2580,2600,2620,2640,2660,2680,2700,2720,2740,2760,2780,2800,2820,2840,2860,2880,2900,2920,2940,2960,2980,3000,3020,3040,3060,3080,3100,3120,3140,3160,3180,3200,3220,3240,3260,3280,3300,3320,3340,3360,3380,3400,3420,3440,3460,3480,3500,3520,3540,3560,3580,3600,3620,3640,3660,3680,3700,3720,3740,3760,3780,3800,3820,3840,3860,3880,3900,3920,3940,3960,3980,4000
250.448,-7.832999999999999,-8.333,-8.152999999999999,-7.805,-7.446000000000001,-7.465,-7.02,-7.017,-7.872999999999999,-8.076,-7.942,-7.399,-7.372000000000001,-7.37,-7.58,-7.66,-7.502999999999999,-7.269,-7.184,-6.965,-6.785,-6.9510000000000005,-7.695,-7.391,-7.3,-7.332000000000001,-7.504,-7.723,-7.732,-7.909,-7.862,-7.6739999999999995,-7.34,-7.3,-8.135,-7.652,-7.24,-6.872000000000001,-7.275,-7.657,-7.5329999999999995,-7.4110000000000005,-6.836,-6.48,-6.681,-8.187000000000001,-8.367,-7.437,-6.848,-6.1579999999999995,-6.131,-5.937,-6.19,-6.5089999999999995,-6.599,-7.188,-8.245,-9.208,-9.725,-9.597999999999999,-9.464,-8.888,-8.1,-0.381,,,,,,-2.1959999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,-1.095,,,,,,,,,,,,,,,,,,,,,,,,-25.551,,,
251.449,-7.446000000000001,-8.286,-8.703,-8.376,-7.651,-6.989,-7.037000000000001,-7.231,-7.682,-8.094,-7.885,-7.682,-7.275,-7.331,-7.184,-7.184,-7.077999999999999,-7.513999999999999,-7.523,-6.934,-6.847,-7.521,-8.673,-8.916,-8.156,-7.702000000000001,-7.939,-7.8660000000000005,-8.391,-8.504,-8.185,-7.478,-7.35,-7.03,-6.43,-6.832000000000001,-7.51,-7.441,-7.372000000000001,-8.022,-8.258,-7.757999999999999,-7.591,-7.332000000000001,-6.097,-6.199,-7.167999999999999,-6.882000000000001,-6.689,-6.585,-6.319,-5.695,-5.954,-6.959,-6.876,-7.343999999999999,-6.627000000000001,-7.025,-7.2379999999999995,-7.872999999999999,-8.703,-8.407,-8.232000000000001,-7.8,-7.375,-7.417000000000001,-0.017,,,-3.447,-8.461,-8.29,-8.158999999999999,-8.363999999999999,-7.999,-8.086,-7.606,-7.729,-8.14,-8.648,-8.843,-8.748,-8.557,-8.611,-8.802999999999999,-9.062000000000001,-8.876,-9.06,-8.82,-8.797,-8.58,-8.282,-8.329,-8.203,-8.347999999999999,-7.582999999999999,-6.979,-7.274,-7.559,-7.433,-8.033999999999999,-7.551,-7.525,-7.696000000000001,-7.6,-7.827999999999999,-7.665,-7.888,-7.722,-7.952999999999999,-7.984,-7.593,-7.5120000000000005,-7.077999999999999,-7.222,-8.411,-8.857000000000001,-9.029,-8.798,-8.193,-8.549,-8.309,-7.943,-8.06,-7.898,-7.845,-7.9,-7.441,-7.57,-7.23,-6.421,-6.669,-7.196000000000001,-7.412000000000001,-7.745,-7.211,-7.351,-7.528,-7.945,,-7.3389999999999995,-6.103,-6.817,-7.352,-7.395,-6.789,-7.132000000000001,-7.624,-7.831,-7.242000000000001,-7.02,-7.037000000000001,-7.062,-6.587000000000001,,-6.287000000000001,-5.182,-5.505,-5.572,-5.268,,-1.101,-2.1790000000000003,-0.33299999999999996,-0.9229999999999999,-0.292,,,,,-0.42,-0.132,-0.518,,,,,,,,,,,,,,,,,,,,,,,,
252.448,-7.627000000000001,-8.698,-9.462,-9.017999999999999,-8.175,-7.017,-7.199,-7.034,-7.587999999999999,-7.742999999999999,-7.781000000000001,-7.702999999999999,-7.441,-7.357,-7.12,-7.087000000000001,-7.017,-7.245,-7.327000000000001,-7.562,-7.3839999999999995,-7.724,-8.462,-8.604,-8.214,-7.688,-7.75,-8.728,-9.352,-8.302999999999999,-8.006,-7.581,-7.151,-6.87,-6.648,-6.934,-7.087999999999999,-7.468,-6.6339999999999995,-6.332000000000001,-7.064,-7.3,-7.379,-6.545,-6.492000000000001,-6.455,-5.89,-6.321000000000001,-5.895,-5.57,-6.305,-6.733,-6.39,-5.704,-4.928999999999999,-5.313,-5.236000000000001,-5.6160000000000005,-5.797999999999999,-5.848,-5.526,-5.8389999999999995,-5.51,-5.615,-6.281000000000001,-5.292999999999999,-5.702000000000001,-6.061,-5.379,-5.55,-5.732,-0.68,,,-1.31,-6.136,-7.229,-6.7860000000000005,-9.103,-9.33,-7.785,-8.66,-7.894,-8.247,-8.446,-9.151,-8.007,-8.074,-7.763,-8.714,-8.427999999999999,-9.139,-7.822,-8.263,-8.08,-7.402,-7.752999999999999,-6.829,-7.686,-6.502999999999999,-6.821000000000001,-6.922000000000001,-6.959,-7.32,-7.522,-6.164,-6.711,-6.919,-6.202999999999999,,-6.154,-5.91,-5.841,-7.002999999999999,-6.569,-8.206,-9.105,-9.877,-10.065,-9.345,-1.567,-9.641,-7.558,,,-7.867000000000001,-5.015,-6.876,-3.3,,-5.761,-5.982,-5.204,-5.604,,-3.042,-3.56,-6.057,-5.088,-3.738,-4.243,-3.529,-3.588,-6.914,,,-1.3219999999999998,-0.499,-3.404,,-3.4410000000000003,,-3.488,-3.102,,-3.391,-3.464,-2.45,,-2.4730000000000003,,,-2.7510000000000003,,,-1.28,-0.397,-0.095,,,,,-0.28300000000000003,-0.24600000000000002,-0.7759999999999999,-0.374,,,,-1.281,,,,,,,,,,,,,,,,,
253.446,-7.9670000000000005,-9.722000000000001,-9.929,-0.34299999999999997,,-2.195,-7.52,-7.227,-6.957999999999999,-7.0120000000000005,-7.026,-7.3870000000000005,-7.892,-7.797000000000001,-7.416,-7.471,-7.347,-7.316,-8.097000000000001,-9.082,-8.941,-8.747,-8.635,-8.949,-8.641,-7.808,-8.17,-9.118,-9.006,-9.354,-9.459,-8.955,-8.027000000000001,-7.311,-7.167999999999999,-7.0520000000000005,-7.382000000000001,-7.68,-7.18,-6.859,-6.7379999999999995,-6.44,-6.225,-6.6579999999999995,-6.9,-6.3389999999999995,-5.8629999999999995,-5.91,-5.957000000000001,-6.187,-6.608,-7.6979999999999995,-7.959,-7.869,-7.449,-6.669,-5.662999999999999,-5.426,-6.414,-5.635,-5.2589999999999995,-5.5920000000000005,-6.225,-6.662999999999999,-6.47,-6.604,-6.705,-6.769,-7.126,-6.606,-7.2,-1.3,,,-1.784,-7.582999999999999,-7.2589999999999995,-7.256,-6.4670000000000005,-6.686,-6.944,-6.797999999999999,-6.48,-6.6610000000000005,-7.4110000000000005,-7.635,-8.064,-8.105,-8.027000000000001,-8.297,-8.204,-8.392999999999999,-8.339,-9.677999999999999,-10.13,-9.791,-8.812000000000001,-8.783999999999999,-8.942,-7.97,-7.715,-7.665,-7.017,-6.9910000000000005,-6.662999999999999,-7.571000000000001,-7.394,-7.1579999999999995,-7.7829999999999995,-7.57,-7.535,-7.24,-7.147,-7.316,-6.867999999999999,-7.256,-7.834,-6.879,-6.932,-8.009,-8.258,-9.196,-9.585,-9.374,-9.61,-9.529,-9.632,-8.352,-8.234,-8.104,-8.13,-8.298,-7.869,,,-8.74,-6.976,-5.962999999999999,-6.131,-6.29,-3.4210000000000003,-5.952999999999999,-6.9670000000000005,,-3.509,-6.716,-8.574,,-6.819,-6.25,-5.794,-5.048,,-2.011,-4.459,-5.606,-4.968,,-4.934,,-0.132,-4.45,-2.214,-1.483,-2.866,-1.399,-0.40700000000000003,-0.382,,,-0.049,,-0.262,-0.019,-0.254,-0.815,-1.4340000000000002,,,,,,,,,,,,,,,,,,,,
254.445,-8.001,-9.465,-8.967,-0.313,,-1.893,-7.325,-6.872000000000001,-6.495,-7.028,-7.202000000000001,-7.004,-7.3,-7.435,-7.358,-7.296,-7.565,-7.732,-8.658999999999999,-9.193999999999999,-9.015,-9.245,-8.775,-8.775,-9.033,-8.592,-7.981,-9.139,-9.654,-9.617,-9.547,-9.384,-8.745,-8.064,-7.718,-7.6339999999999995,-7.394,-6.817,-6.58,-6.7989999999999995,-6.224,-6.401,-6.666,-6.699,-7.028,-7.064,-7.355,-7.2010000000000005,-6.832000000000001,-6.669,-7.1579999999999995,-7.625,-7.431,-7.162000000000001,-7.11,-6.556,-6.992999999999999,-7.141,-7.03,-7.657,-7.45,-6.061,-5.724,-5.095,-4.624,-4.651,-5.015,-5.466,-2.104,,,-1.9980000000000002,-7.672000000000001,-8.007,-8.289,-8.276,-7.672000000000001,-7.202000000000001,-7.04,-6.644,-6.614,-6.877000000000001,-7.167000000000001,-7.625,-7.882000000000001,-8.04,-7.865,-7.64,-8.156,-8.316,-8.499,-9.56,-10.217,-10.214,-10.007,-10.074,-10.005,-9.889,-9.308,-8.908,-8.389,-7.534,-7.343999999999999,-6.901,-6.426,-6.716,-6.848,-6.858,-7.471,-7.0729999999999995,-6.888999999999999,-7.181,-7.376,-6.837000000000001,-6.466,-6.205,-6.6129999999999995,-6.496,-6.204,-5.775,-6.103,-5.857,-6.285,-6.8629999999999995,-6.79,-7.563,-7.974,-7.347,-6.79,-7.005,-6.857,-6.377999999999999,-7.624,-6.38,-6.1129999999999995,-6.382000000000001,-5.978,-5.872999999999999,-5.376,-5.727,-5.381,-5.004,-5.138,-5.038,-5.388,-4.776,-4.737,-5.7620000000000005,-5.881,-5.529,-5.436,,-4.195,-3.8819999999999997,-4.438,-5.472,-4.813,-5.897,-4.269,-4.004,-3.445,-3.22,-3.4739999999999998,,-3.2880000000000003,-2.85,-2.168,-1.754,-0.888,,,,-0.023,,-0.231,-0.46,-1.12,-0.2,,,,,,,,,,,,,,,,,,,
255.445,-7.852,-8.107999999999999,-7.832000000000001,-7.919,-8.445,-8.019,-7.81,-7.437,-7.1339999999999995,-7.278,-7.691,-7.222,-7.653,-8.167,-7.787000000000001,-7.334,-7.3870000000000005,-8.134,-9.371,-9.375,-8.935,-8.871,-8.107999999999999,-8.587,-9.175,-9.441,-8.817,-9.456,-9.799,-9.607000000000001,-9.898,-9.804,-9.029,-8.47,-8.381,-8.361,-8.257,-7.861000000000001,-6.875,-6.905,-7.195,-6.981,-7.131,-7.228,-7.0520000000000005,-7.037000000000001,-6.81,-6.46,-6.965,-7.939,-8.422,-8.492,-7.997000000000001,-7.6770000000000005,-7.82,-7.853,-7.4879999999999995,-7.471,-7.851,-7.585,-7.305,-6.529,-5.937,-6.3839999999999995,-7.276,-7.035,-7.359,-6.733,-1.3130000000000002,,,-1.87,-8.229,-8.588,-8.431000000000001,-8.336,-7.525,-6.7989999999999995,-6.638999999999999,-6.772,-7.087000000000001,-7.275,-7.479,-6.837000000000001,-7.343999999999999,-8.332,-8.552,-8.213,-7.9510000000000005,-8.78,-8.859,-9.155,-9.124,-9.715,-9.561,-9.982999999999999,-9.527000000000001,-9.469,-9.251,-8.687000000000001,-8.85,-8.757,-8.692,-8.219,-8.096,-7.876,-8.293,-7.91,-6.9879999999999995,-7.2139999999999995,-6.801,-6.638,-6.914,-7.8629999999999995,-6.5889999999999995,-7.343,-6.9670000000000005,-7.381,-7.325,-6.157,-6.7,-6.64,,-4.873,-5.9110000000000005,-5.638999999999999,-6.669,-7.9670000000000005,-5.689,-5.943,-6.92,-6.327999999999999,-5.572,-7.132999999999999,-7.596,-7.252000000000001,-7.709,-9.535,-7.348,-7.96,-5.166,,-8.086,-8.507,-6.231,-6.237,,-5.957000000000001,-5.957000000000001,,,-4.365,-3.799,-5.847,-6.007999999999999,-5.5120000000000005,,,-7.138999999999999,,-5.848,-5.17,-4.146,,,-3.733,-4.083,-3.9760000000000004,-3.656,-2.485,-0.012,,,,-0.6940000000000001,-0.715,-2.085,,,,,,,,,,,,,,,,,,,,
256.447,-7.598,-7.852,-7.739,-7.577999999999999,-8.879,-8.25,-8.193,-8.027000000000001,-7.42,-7.455,-7.504,-7.233,-7.801,-8.052,-7.845,-7.492999999999999,-7.872999999999999,-9.006,-9.219,-9.241,-9.588,-9.055,-8.256,-8.767999999999999,-9.139,-8.742,-9.003,-9.839,-9.374,-9.065,-9.295,-9.56,-9.426,-9.172,-9.152000000000001,-9.234,-9.158999999999999,-9.136000000000001,-9.006,-8.761000000000001,-8.493,-8.391,-7.62,-7.711,-7.796,-7.815,-7.9239999999999995,-7.104,-7.251,-7.746,-7.4510000000000005,-7.803,-7.348,-6.944,-6.88,-7.275,-7.181,-6.864,-6.75,-7.26,-6.716,-7.3,-7.64,-7.077000000000001,-6.547999999999999,-7.282,-7.601,-7.119,-7.223,-7.138999999999999,-7.41,-7.881,-8.472999999999999,-8.908999999999999,-8.2,-7.26,-6.836,-6.075,-6.079,-6.422000000000001,-7.287000000000001,-7.3870000000000005,-7.273,-6.807,-6.8629999999999995,-7.372000000000001,-7.805,-9.015,-9.792,-9.892000000000001,-9.754,-9.627,-10.019,-9.664,-9.484,-9.652999999999999,-9.565,-10.012,-10.161,-9.732999999999999,-10.071,-9.258,-9.042,-8.836,-8.74,-8.554,-8.674,-8.234,-8.054,-7.4239999999999995,-7.329,-7.205,-7.1979999999999995,-7.809,-7.882000000000001,-7.685,-7.912000000000001,-8.309,-8.41,-7.662000000000001,-8.129,-7.771,-7.627999999999999,-7.169,-7.505,-7.8,-7.545,-7.056,-6.53,-6.1979999999999995,-6.879,-6.827000000000001,-5.939,-7.24,-7.746,-7.539,-6.864,-7.848,-9.254,-9.508,-9.947000000000001,-9.931000000000001,-9.56,-8.747,-8.566,-7.959,-8.169,-6.853,-7.046,-6.4239999999999995,-6.796,-4.92,-5.962000000000001,-6.115,-5.331,-4.987,-5.2010000000000005,-5.704,-6.761,-5.2620000000000005,-4.852,-4.36,-6.125,-6.474,-6.441,-5.709,-4.787,-5.416,-4.303999999999999,-4.8389999999999995,-4.668,-3.7760000000000002,-0.552,,,,,-0.609,-0.336,-0.72,,,,,-23.516,,,,,-20.851,,,,-22.37,-21.576,-20.319000000000003,
257.445,-7.7860000000000005,-8.202,-8.075,-7.8389999999999995,-8.716000000000001,-8.176,-8.215,-7.921,-7.325,-6.978,-7.449,-7.256,-7.53,-7.994,-8.289,-7.656000000000001,-7.712000000000001,-8.64,-8.956,-9.4,-9.588,-9.238999999999999,-8.943999999999999,-8.829,-8.627,-8.311,-8.427999999999999,-8.783999999999999,-8.462,-8.652999999999999,-8.888,-9.328,-9.63,-9.677,-9.297,-8.45,-8.4,-8.799,-8.904,-8.956,-8.836,-8.68,-8.236,-7.9670000000000005,-7.999,-7.497999999999999,-7.803999999999999,-7.7139999999999995,-6.93,-6.564,-5.773,-5.981,-6.836,-6.593,-6.6339999999999995,-7.3389999999999995,-7.3870000000000005,-6.444,-5.88,-6.16,-6.09,-6.042000000000001,-5.968999999999999,-6.33,-6.841,-6.3839999999999995,-5.0169999999999995,-0.124,-0.282,-0.9159999999999999,,,,-5.995,-7.381,-5.77,-6.412999999999999,-6.306,-6.026,-6.657,-6.782,-7.35,-7.229,-6.914,-6.8229999999999995,-7.334,-8.086,-8.665,-9.675,-9.912,-9.638,-9.531,-10.347999999999999,-9.606,-9.352,-9.139,-9.127,-9.397,-8.329,-8.887,-9.913,-9.427,-8.879,-9.03,-8.288,-8.026,-8.225,-8.134,-7.586,-7.081,-7.3389999999999995,-7.3229999999999995,-6.8389999999999995,,-7.669,-7.7170000000000005,,,,-8.196,-8.582,,,,,-7.827000000000001,-7.768,,-7.667999999999999,,-7.0329999999999995,,-6.979,,,,-7.402,,,,,,,,,,,,,,,,,,,,,,,-7.205,,,,,,,,-7.086,,,,,,,,-0.16,,-0.856,,-0.033,-1.76,,,,,-0.11,-0.42,,,-0.133,,-0.16,-0.311,-0.35100000000000003,-0.264,-1.153,
258.446,-7.989,-8.716000000000001,-9.017999999999999,-7.76,-8.454,-8.314,-8.465,-8.068,-7.656000000000001,-7.732,-7.5489999999999995,-7.362,-7.436,-8.246,-8.644,-7.808,-7.757999999999999,-8.356,-9.068999999999999,-9.552999999999999,-10.005,-9.672,-9.647,-9.44,-8.908999999999999,-8.455,-8.324,-8.498,-8.345,-8.204,-8.604,-8.846,-8.533999999999999,-8.088,-8.431000000000001,-8.58,-8.033,-7.915,-8.332,-8.224,-8.604,-8.887,-8.789,-7.6160000000000005,-7.2620000000000005,-7.061,-6.957999999999999,-7.66,-7.8660000000000005,-7.24,-6.763,-6.1979999999999995,-6.232,-6.295,-6.057,-5.992999999999999,-6.434,-6.093,-5.687,-5.472,-4.973,-5.034,-4.996,-4.998,-4.537,-3.9210000000000003,-2.428,,,-1.5530000000000002,,,,-7.906000000000001,-7.211,-7.04,-7.029,-7.307,-7.7139999999999995,-7.975,-8.199,-8.245,-8.481,-8.792,-9.132,-9.491,-9.458,-9.113999999999999,-8.971,-9.781,-10.142000000000001,-10.492,-10.609000000000002,-9.982999999999999,-9.228,-8.229,-8.282,-7.096,-7.856,-7.442,-6.928,-6.904,-7.587999999999999,-7.061,-7.0329999999999995,-7.245,-7.365,-7.992000000000001,-8.013,-7.704,-8.0,-7.851,-7.831,-7.775,-7.624,-7.593,-7.8260000000000005,-7.452000000000001,-7.528,-7.246,-7.434,-7.569,-7.814,-7.275,-7.331,-7.546,-7.347,-7.834,-7.693,-7.5889999999999995,-7.665,,-7.664,-7.881,-7.107,-7.022,-7.457000000000001,,-7.65,-6.845,-7.263,,-7.664,-7.499,,-7.335,-6.404,,-5.827999999999999,,,-6.832000000000001,-6.766,-7.79,,-8.059,,,-6.961,,,,,,,,-6.565,,,,,,-6.869,,,,,,,-6.962999999999999,-6.507000000000001,,,,,,,,,-5.869,-0.27,,,,,-0.32299999999999995,-0.249
